PubId,visit_date,Unique_Visitors,Visits,New_Visits,Avg_Duration,Pages_Visits,Bounce_Rate,Seller_Clicks,Searches
356896,20140113,12,12,12,0:00:32,2.25,58.33%,0,0
356897,20131205,12,12,12,0:02:12,7.58,83.33%,2,0
356897,20131208,12,12,12,0:00:00,1,100.00%,0,0
356897,20131210,12,12,12,0:01:57,2,83.33%,2,0
356897,20131211,12,12,10,0:00:12,1.42,58.33%,2,0
356897,20131216,12,12,12,0:00:00,1,83.33%,0,0
356897,20131218,12,12,12,0:00:57,3.25,41.67%,2,0
356897,20131227,12,12,10,0:00:02,1,83.33%,2,0
356897,20131230,12,12,10,0:00:31,1.67,58.33%,2,0
356898,20131228,12,12,10,0:00:05,1.25,83.33%,0,0
356898,20140105,12,12,10,0:00:00,1,100.00%,0,0
356898,20140107,12,12,12,0:01:42,2.83,0.00%,0,2
356898,20140108,12,12,10,0:00:00,1,58.33%,0,0
356898,20140109,12,12,12,0:00:22,1.42,83.33%,2,0
357092,20131202,12,12,5,0:13:23,4.08,0.00%,7,2
357092,20131226,12,12,10,0:04:41,6.33,0.00%,2,10
357093,20131201,12,12,5,0:08:48,12.25,16.67%,5,7
357093,20131204,12,17,5,0:02:30,4.47,0.00%,12,10
357093,20131206,12,15,10,0:03:49,3.4,0.00%,7,7
357093,20131208,12,12,2,0:13:58,8.33,0.00%,7,2
357093,20131211,12,17,5,0:02:34,2.29,11.76%,2,7
357093,20140105,12,12,10,0:07:25,16.92,0.00%,7,10
357295,20140109,12,12,12,0:00:00,1,100.00%,0,0
357296,20131213,12,12,7,0:04:04,2.42,16.67%,5,2
357296,20140112,12,12,10,0:04:38,4.5,41.67%,5,2
357373,20131212,12,12,12,0:00:05,1,83.33%,0,0
357392,20131209,12,12,0,0:04:45,1.42,58.33%,5,0
357392,20131213,12,12,2,0:07:06,2.83,41.67%,5,2
357392,20131214,12,12,10,0:10:14,3.25,16.67%,2,2
357392,20131228,12,12,0,0:01:09,3.5,58.33%,0,0
357392,20140109,12,12,0,0:01:36,1.67,16.67%,7,0
357536,20131201,12,12,10,0:03:14,2.25,16.67%,2,2
357536,20131231,12,12,12,0:00:50,1.42,41.67%,5,2
357536,20140103,12,12,12,0:00:15,1,83.33%,2,0
357536,20140104,12,15,10,0:00:29,1.8,33.33%,10,5
357536,20140111,12,12,10,0:00:09,1.25,83.33%,2,0
357536,20140113,12,12,10,0:00:05,1,83.33%,2,0
357636,20131206,12,12,12,0:02:42,2.67,16.67%,7,2
357636,20131226,12,15,7,0:01:22,1.93,0.00%,7,2
357636,20140113,12,12,10,0:01:28,1.67,41.67%,5,0
357637,20131201,12,12,10,0:00:30,1.42,58.33%,5,2
357637,20131211,12,12,12,0:04:19,2,0.00%,5,2
357637,20131226,12,12,7,0:05:30,4.5,16.67%,5,0
357637,20131230,12,12,12,0:02:54,3.25,0.00%,5,5
357638,20131217,12,12,10,0:01:00,2.67,41.67%,2,0
357638,20131219,12,12,5,0:01:21,2.83,0.00%,5,2
357638,20131227,12,12,12,0:00:57,1.67,41.67%,2,0
357638,20131228,12,12,7,0:01:04,1.83,16.67%,2,0
357638,20131231,12,12,10,0:04:38,1.67,41.67%,2,0
357639,20131201,12,12,10,0:00:55,3.25,16.67%,5,5
357639,20131216,12,12,12,0:02:10,2.42,41.67%,5,2
357639,20131217,12,27,24,0:00:57,4.26,18.52%,2,2
357639,20131219,12,12,10,0:05:05,9.17,0.00%,7,5
357639,20131227,12,12,12,0:03:29,4.92,0.00%,2,2
357736,20140102,12,12,12,0:00:00,1,100.00%,0,0
357780,20131217,12,15,10,0:00:15,1.13,66.67%,5,0
357781,20131213,12,12,10,0:01:45,3.25,58.33%,2,2
357795,20131212,12,12,12,0:01:38,1.42,83.33%,2,0
357797,20131207,12,12,10,0:00:15,1,83.33%,2,0
357797,20131210,12,12,10,0:00:08,1.25,41.67%,5,2
357797,20131213,12,12,10,0:00:00,1,83.33%,2,0
357797,20131219,12,12,12,0:02:10,3.08,16.67%,0,5
357797,20131221,12,12,12,0:00:00,1,83.33%,2,0
357797,20131224,12,12,12,0:01:31,1.83,41.67%,7,0
357797,20140102,12,12,7,0:00:00,1,100.00%,0,0
357797,20140115,12,12,10,0:00:50,1.25,58.33%,2,0
358013,20131201,12,15,5,0:01:19,1.93,80.00%,0,0
358013,20140101,12,12,12,0:01:07,1.67,83.33%,2,0
358019,20131219,12,12,12,0:00:15,1,41.67%,7,0
358024,20131230,12,12,10,0:00:26,1.67,83.33%,2,0
358026,20131228,12,12,12,0:00:09,1,58.33%,2,0
358075,20131204,12,12,10,0:02:16,3.92,0.00%,2,2
358075,20131214,12,12,10,0:01:50,2.83,16.67%,5,2
358075,20131216,12,12,12,0:00:21,2.25,58.33%,0,2
358075,20131222,12,15,12,0:02:58,2.8,66.67%,2,0
358094,20131221,12,12,12,0:01:36,1.25,58.33%,5,0
358094,20131225,12,15,10,0:00:11,1.13,66.67%,0,0
358214,20131201,12,12,10,0:00:58,3.92,41.67%,5,0
2316,20131213,10,10,7,0:00:44,1.2,70.00%,2,0
2316,20131214,10,10,7,0:00:04,1,70.00%,0,0
2316,20131215,10,10,10,0:06:32,5.1,20.00%,2,2
2316,20131219,10,12,2,0:06:13,2,58.33%,5,2
2316,20131221,10,10,2,0:00:29,1.5,50.00%,5,0
2316,20131222,10,10,7,0:01:11,1.5,20.00%,2,0
2316,20131226,10,12,7,0:00:00,0.83,83.33%,0,0
2941,20131201,10,10,5,0:10:56,3.7,50.00%,2,2
2941,20131213,10,10,10,0:00:58,1.5,70.00%,0,2
2941,20131215,10,10,7,0:05:24,6.9,20.00%,5,0
2941,20131222,10,10,2,0:02:50,1.7,50.00%,0,2
2941,20131224,10,10,7,0:02:05,1.2,50.00%,2,0
2941,20131227,10,10,10,0:00:17,1.2,50.00%,2,0
2941,20140103,10,10,10,0:00:01,1,70.00%,0,0
353881,20131211,10,10,10,0:04:15,4.2,0.00%,5,0
353881,20140105,10,10,7,0:01:41,3.7,20.00%,5,0
356332,20131220,10,10,5,0:17:10,3.7,0.00%,5,0
356332,20140104,10,12,7,0:03:55,5.75,0.00%,5,0
356895,20131209,10,10,7,0:00:28,1.2,20.00%,2,2
356895,20131219,10,10,7,0:01:44,4.9,20.00%,2,2
356895,20140111,10,10,10,0:00:00,1,100.00%,0,0
356896,20131204,10,10,7,0:00:25,1,50.00%,2,0
356896,20131214,10,10,10,0:00:55,2,50.00%,2,0
356896,20131216,10,10,7,0:00:31,1.7,50.00%,0,0
356896,20140115,10,10,10,0:00:09,1.2,50.00%,2,0
356897,20131203,10,10,10,0:00:14,1.5,50.00%,2,0
356897,20131209,10,10,10,0:02:07,1.7,20.00%,5,0
356897,20131229,10,10,10,0:04:22,1.2,20.00%,2,0
356897,20140102,10,10,10,0:00:47,2.9,50.00%,0,0
356897,20140105,10,10,10,0:00:00,1,100.00%,0,0
356897,20140112,10,10,10,0:00:48,1.5,20.00%,5,0
356897,20140113,10,10,7,0:00:00,1,100.00%,0,0
356898,20131211,10,10,10,0:01:44,1.2,70.00%,0,0
356898,20131212,10,10,10,0:00:15,1.5,70.00%,0,0
356898,20131214,10,10,10,0:01:25,2,50.00%,0,0
356898,20131216,10,10,10,0:00:00,1,100.00%,0,0
356898,20131224,10,10,10,0:00:01,1,70.00%,0,0
356898,20140115,10,10,10,0:00:06,1.7,50.00%,0,2
357092,20131201,10,12,7,0:11:36,5.33,16.67%,10,2
357092,20140102,10,12,2,0:04:48,2.67,16.67%,7,0
357093,20131203,10,10,7,0:19:18,20.3,0.00%,7,2
357093,20131205,10,12,7,0:10:15,4.08,16.67%,7,5
357093,20131213,10,12,5,0:09:51,6.92,0.00%,10,10
357093,20131214,10,10,5,0:02:52,5.9,0.00%,2,5
357093,20140101,10,10,5,0:04:50,8.6,0.00%,10,10
357093,20140104,10,15,5,0:03:57,4.27,0.00%,2,5
357095,20131202,10,10,5,0:03:46,5.4,20.00%,2,5
357095,20131205,10,10,7,0:03:58,3.9,0.00%,5,2
357295,20131220,10,10,10,0:00:00,1,100.00%,0,0
357295,20140115,10,10,10,0:00:00,1,100.00%,0,0
357296,20131206,10,10,7,0:00:23,1.5,20.00%,2,0
357296,20131219,10,10,7,0:02:13,2.4,50.00%,2,0
357296,20131226,10,12,5,0:00:25,1.25,16.67%,7,0
357296,20140107,10,12,5,0:02:20,3.5,16.67%,5,2
357296,20140111,10,10,2,0:03:50,7.3,50.00%,5,0
357296,20140114,10,10,10,0:08:34,6.4,0.00%,5,2
357373,20131208,10,10,10,0:00:00,1,100.00%,0,0
357373,20131209,10,10,10,0:00:00,1,100.00%,0,0
357373,20131211,10,10,10,0:00:00,1,100.00%,0,0
357373,20131213,10,10,7,0:02:24,1,20.00%,5,0
357392,20131218,10,10,2,0:04:59,2.7,50.00%,2,0
357392,20131222,10,10,0,0:04:32,3.7,20.00%,5,0
357392,20131225,10,10,2,0:18:34,2.7,0.00%,5,2
357392,20131226,10,10,0,0:19:07,23,20.00%,5,5
357392,20131229,10,10,2,0:06:36,2.7,0.00%,2,0
357440,20140102,10,10,10,0:02:16,2.9,20.00%,5,0
357536,20131207,10,10,10,0:00:49,1.5,0.00%,5,2
357536,20131222,10,10,10,0:08:26,1.5,20.00%,7,0
357536,20131228,10,10,7,0:01:26,1.5,70.00%,2,0
357536,20140101,10,10,7,0:00:30,1.2,20.00%,5,0
357536,20140102,10,10,10,0:00:55,2.2,20.00%,5,0
357536,20140108,10,10,10,0:02:15,2.2,50.00%,0,2
357536,20140114,10,10,10,0:00:34,1.2,50.00%,2,0
357540,20131202,10,12,10,0:00:19,1,83.33%,2,0
357540,20131203,10,10,10,0:00:41,1.7,50.00%,2,0
357540,20131214,10,12,7,0:01:02,3.08,41.67%,5,0
357636,20131203,10,10,7,0:06:40,3.2,20.00%,5,2
357636,20131212,10,12,10,0:04:02,2.83,41.67%,5,2
357636,20131218,10,10,7,0:02:08,2.4,50.00%,0,0
357636,20131221,10,10,10,0:00:53,2.2,20.00%,5,0
357636,20131225,10,10,7,0:01:23,2,20.00%,7,0
357636,20140109,10,10,5,0:00:43,2.7,20.00%,2,0
357636,20140114,10,10,7,0:09:44,2.9,50.00%,0,2
357637,20131205,10,10,7,0:02:40,2.9,20.00%,5,2
357637,20131222,10,10,10,0:02:38,2,20.00%,2,0
357637,20131223,10,12,5,0:02:59,2.83,16.67%,5,0
357637,20131227,10,10,7,0:02:25,2.9,50.00%,0,0
357637,20140106,10,10,10,0:02:47,1.7,20.00%,7,0
357637,20140109,10,10,7,0:00:43,2,50.00%,2,0
357637,20140113,10,10,7,0:01:00,3.4,20.00%,2,0
357637,20140115,10,12,10,0:00:43,2,58.33%,0,2
357638,20140111,10,10,7,0:00:46,2,50.00%,5,0
357638,20140112,10,10,10,0:00:29,1.7,50.00%,0,0
357639,20131204,10,10,10,0:01:27,2.2,50.00%,0,0
357639,20131208,10,10,7,0:14:30,7.3,20.00%,7,0
357639,20131211,10,10,7,0:02:20,2.7,20.00%,5,0
357639,20131212,10,10,10,0:00:42,2.4,50.00%,0,0
357639,20140114,10,10,10,0:01:43,1.7,0.00%,5,0
357712,20131201,10,10,7,0:00:13,1,50.00%,5,0
357712,20131208,10,10,10,0:00:41,2.2,20.00%,2,2
357736,20140106,10,12,7,0:00:32,1.67,58.33%,0,0
357736,20140115,10,12,5,0:00:36,2.42,83.33%,0,0
357779,20131214,10,10,10,0:00:00,1,100.00%,0,0
357780,20131203,10,10,5,0:03:59,5.1,0.00%,7,0
357780,20131212,10,12,10,0:02:27,2.42,16.67%,5,0
357780,20131220,10,10,7,0:00:03,1,70.00%,2,0
357780,20131225,10,10,10,0:01:42,2.4,20.00%,0,0
357780,20131228,10,10,10,0:01:13,1.5,50.00%,2,2
357780,20140112,10,10,10,0:00:00,1,100.00%,0,0
357781,20131219,10,15,5,0:00:53,1.13,66.67%,5,0
357781,20131220,10,17,5,0:00:17,1.41,70.59%,0,0
357795,20131207,10,12,10,0:00:00,1,100.00%,0,0
357795,20131225,10,10,2,0:00:06,1.2,70.00%,0,0
357795,20131228,10,10,7,0:00:45,1.5,20.00%,5,0
357795,20131229,10,10,10,0:00:05,1,70.00%,0,0
357795,20131231,10,10,10,0:02:06,1.5,70.00%,0,0
357795,20140113,10,10,7,0:03:05,1.5,50.00%,0,2
357795,20140115,10,10,10,0:00:11,1.5,70.00%,0,2
357796,20131210,10,10,10,0:03:02,5.9,50.00%,5,2
357796,20131214,10,10,5,0:00:00,1,70.00%,2,0
357796,20131219,10,10,5,0:00:15,1,70.00%,2,0
357796,20131222,10,10,7,0:00:43,1,70.00%,2,0
357796,20140104,10,10,10,0:00:17,1.2,70.00%,0,0
357796,20140105,10,10,10,0:00:00,1,100.00%,0,0
357797,20131204,10,10,10,0:00:15,1.2,70.00%,0,0
357797,20131214,10,10,10,0:00:00,1,100.00%,0,0
357797,20131217,10,10,10,0:00:02,1,70.00%,2,0
357797,20131225,10,10,10,0:00:19,1.5,50.00%,2,0
357797,20131226,10,10,10,0:00:18,1.5,50.00%,2,0
357797,20140105,10,10,10,0:00:04,1,70.00%,2,0
357797,20140114,10,10,10,0:00:01,1,70.00%,2,0
357798,20131223,10,10,5,0:00:03,1,70.00%,2,0
358012,20131207,10,12,7,0:01:50,3.25,58.33%,2,2
358012,20131208,10,10,7,0:04:20,8.1,20.00%,7,2
358012,20131210,10,10,10,0:01:00,2,70.00%,2,0
358012,20131212,10,10,7,0:03:22,4.9,0.00%,7,0
358012,20131229,10,12,7,0:01:28,2.83,83.33%,2,0
358013,20131202,10,12,7,0:01:17,2.83,41.67%,5,0
358013,20131204,10,12,10,0:01:01,1.25,58.33%,2,0
358013,20131220,10,12,5,0:00:16,1.67,41.67%,5,0
358013,20140102,10,20,10,0:00:59,1.45,60.00%,7,0
358013,20140107,10,10,5,0:00:00,1,100.00%,0,0
358014,20140105,10,10,10,0:00:01,1.5,70.00%,0,0
358019,20140105,10,10,10,0:00:48,2,50.00%,5,0
358020,20140101,10,10,10,0:00:17,1.2,70.00%,0,0
358024,20131215,10,10,10,0:00:03,1,70.00%,2,0
358026,20131225,10,10,10,0:07:10,13.2,0.00%,7,0
358075,20131205,10,10,7,0:04:14,7.6,0.00%,5,2
358075,20131207,10,10,7,0:14:45,14.5,0.00%,2,0
358075,20131209,10,10,10,0:00:25,1.7,20.00%,2,0
358094,20131231,10,10,10,0:02:08,2,0.00%,5,0
386,20131207,10,10,5,0:01:52,3.4,0.00%,7,5
386,20131208,10,10,5,0:08:53,7.1,0.00%,0,5
386,20131212,10,12,2,0:06:46,6.92,41.67%,2,0
386,20131215,10,10,7,0:03:27,2.7,20.00%,2,0
386,20131225,10,10,2,0:01:45,2,50.00%,2,0
386,20140112,10,10,7,0:00:58,3.4,20.00%,0,2
2316,20131203,7,7,2,0:13:35,1.71,0.00%,5,0
2316,20131204,7,7,7,0:04:05,3.86,28.57%,2,0
2316,20131206,7,7,7,0:00:06,1,71.43%,0,0
2316,20131208,7,7,2,0:02:49,2.43,28.57%,0,0
2316,20131209,7,7,5,0:00:17,1.43,71.43%,0,2
2316,20131210,7,7,5,0:07:22,1.71,0.00%,5,0
2316,20131225,7,7,2,0:00:09,1,71.43%,0,0
2316,20131228,7,7,2,0:00:08,1.43,71.43%,0,0
2316,20131229,7,7,5,0:02:01,1.43,71.43%,2,0
2316,20140110,7,7,5,0:01:26,1.43,71.43%,2,0
2941,20131220,7,7,7,0:00:06,1,71.43%,2,0
2941,20131221,7,7,5,0:00:00,1,100.00%,0,0
2941,20131223,7,7,5,0:05:25,3.43,71.43%,2,2
2941,20140104,7,7,2,0:01:04,1,71.43%,2,0
2941,20140106,7,7,5,0:02:25,2.43,28.57%,2,0
2941,20140112,7,7,5,0:01:58,1.71,71.43%,2,2
353881,20131206,7,7,7,0:01:48,2.43,0.00%,0,0
356332,20131202,7,7,7,0:03:37,8,0.00%,2,0
356332,20131208,7,7,2,0:02:54,3.14,0.00%,5,0
356332,20131209,7,7,5,0:00:55,2.86,0.00%,0,0
356332,20131223,7,7,5,0:05:03,4.14,0.00%,7,0
356332,20131224,7,7,5,0:03:38,7.29,28.57%,0,0
356332,20131230,7,7,0,0:02:23,1.71,71.43%,0,0
356332,20140111,7,7,5,0:01:27,2.43,0.00%,2,0
356895,20131201,7,7,7,0:06:55,7.29,28.57%,0,0
356895,20131213,7,7,7,0:00:47,1.43,71.43%,0,0
356895,20131216,7,7,7,0:00:00,1,71.43%,0,0
356895,20131224,7,7,7,0:01:04,3.86,28.57%,0,0
356895,20131225,7,7,7,0:00:04,1,71.43%,2,0
356895,20131230,7,7,7,0:00:00,1,100.00%,0,0
356896,20131202,7,7,2,0:04:15,5.57,0.00%,2,0
356896,20131203,7,7,7,0:00:19,1,28.57%,5,0
356896,20131210,7,7,5,0:00:09,1,71.43%,2,0
356896,20131211,7,7,7,0:00:49,1,71.43%,2,0
356896,20131218,7,7,2,0:00:05,1,71.43%,2,0
356896,20140108,7,7,7,0:01:39,1.71,71.43%,2,0
356897,20131207,7,7,7,0:00:50,2.14,28.57%,2,0
356897,20131225,7,7,7,0:03:23,5.29,28.57%,2,0
356897,20131228,7,7,7,0:00:47,1.43,71.43%,2,2
356897,20140101,7,7,7,0:00:00,1,100.00%,0,0
356897,20140111,7,7,7,0:00:37,2.14,0.00%,5,0
356898,20131202,7,7,7,0:01:13,2.14,28.57%,2,0
356898,20131205,7,7,7,0:07:06,2.43,28.57%,2,2
356898,20131206,7,7,5,0:04:20,1.71,71.43%,0,0
356898,20131219,7,7,7,0:00:29,1.71,71.43%,0,0
356898,20140112,7,7,7,0:00:00,1,100.00%,0,0
356898,20140114,7,7,7,0:00:27,2.14,28.57%,0,0
357092,20131205,7,10,7,0:02:02,2,20.00%,5,0
357092,20131209,7,7,0,0:03:39,6.29,0.00%,0,2
357092,20131225,7,7,5,0:06:04,2.86,0.00%,2,2
357092,20140101,7,7,5,0:05:01,2.43,28.57%,5,0
357092,20140108,7,10,5,0:01:36,3.2,70.00%,2,2
357093,20131216,7,7,2,0:03:58,3.43,0.00%,2,2
357093,20131217,7,7,2,0:09:47,8.43,0.00%,0,5
357093,20131223,7,7,0,0:08:11,11.57,0.00%,5,5
357093,20131226,7,7,5,0:03:32,5.29,0.00%,5,2
357093,20140102,7,7,5,0:07:39,18.57,0.00%,5,7
357093,20140106,7,7,5,0:01:42,3.86,0.00%,5,5
357093,20140108,7,10,5,0:04:24,7.1,0.00%,5,7
357093,20140112,7,7,0,0:02:25,7.71,0.00%,0,2
357093,20140113,7,10,2,0:06:17,6.6,0.00%,7,5
357093,20140114,7,7,7,0:06:05,3.43,28.57%,2,5
357095,20131203,7,7,7,0:01:01,4.57,28.57%,0,0
357095,20140107,7,7,5,0:02:45,4.14,0.00%,5,0
357295,20131207,7,7,7,0:00:00,1,100.00%,0,0
357295,20131218,7,7,7,0:00:00,1,100.00%,0,0
357295,20131219,7,7,7,0:00:07,1.43,71.43%,0,0
357295,20140103,7,7,7,0:00:00,1,100.00%,0,0
357296,20131207,7,7,7,0:00:57,5.57,71.43%,0,0
357296,20131216,7,7,5,0:01:27,2.86,28.57%,0,0
357296,20131231,7,7,7,0:01:53,2.86,28.57%,2,0
357296,20140102,7,7,7,0:02:11,2.14,28.57%,5,0
357355,20131207,7,7,5,0:00:07,1,71.43%,2,0
357373,20131215,7,7,5,0:00:00,1,100.00%,0,0
357373,20131216,7,7,7,0:00:21,1.43,71.43%,2,0
357392,20131204,7,7,0,0:11:46,3.86,0.00%,5,2
357392,20131220,7,7,2,0:01:34,2.86,28.57%,0,2
357392,20140102,7,7,2,0:20:21,7,0.00%,7,2
357440,20131215,7,7,2,0:00:33,2.14,28.57%,0,0
357440,20131226,7,7,7,0:00:33,1.43,28.57%,5,0
357440,20131227,7,7,5,0:02:25,2.86,0.00%,7,0
357440,20140101,7,7,5,0:00:01,1,71.43%,0,0
357536,20131202,7,7,7,0:00:22,1.43,71.43%,0,0
357536,20131203,7,7,5,0:02:33,7.29,28.57%,5,0
357536,20131209,7,7,5,0:00:19,1,71.43%,2,0
357536,20131211,7,7,5,0:00:00,1,100.00%,0,0
357536,20131213,7,7,7,0:00:02,1,71.43%,2,0
357536,20131220,7,7,7,0:12:40,3.86,0.00%,7,0
357536,20131225,7,10,7,0:00:05,1,70.00%,2,0
357536,20140106,7,7,7,0:00:00,1,100.00%,0,0
357536,20140109,7,7,7,0:01:45,1.43,71.43%,2,0
357536,20140110,7,10,7,0:03:51,4.7,50.00%,0,0
357538,20140104,7,7,7,0:00:36,2.14,28.57%,0,0
357540,20131221,7,7,7,0:00:54,2.14,28.57%,2,0
357540,20131225,7,7,5,0:00:06,1.71,71.43%,0,0
357540,20140103,7,7,7,0:00:58,1.71,28.57%,5,0
357542,20131201,7,7,7,0:01:34,2.43,28.57%,5,0
357542,20131211,7,7,7,0:00:23,2.43,71.43%,0,0
357636,20131207,7,7,7,0:00:33,2.14,0.00%,2,0
357636,20131214,7,12,7,0:00:26,1.42,41.67%,5,0
357636,20131216,7,7,7,0:00:09,1.43,28.57%,2,0
357636,20131217,7,7,5,0:04:58,3.86,0.00%,5,2
357636,20131228,7,7,2,0:25:12,5.57,28.57%,5,0
357636,20140102,7,7,7,0:00:02,1.43,71.43%,0,0
357636,20140107,7,7,5,0:01:01,2.14,28.57%,2,2
357636,20140110,7,7,2,2:38:15,0.71,71.43%,0,0
357636,20140111,7,7,5,0:00:37,1.43,71.43%,2,0
357636,20140112,7,10,5,0:00:54,1,50.00%,2,0
357637,20131206,7,7,7,0:02:12,1.43,28.57%,5,2
357637,20131215,7,7,7,0:01:00,2.86,0.00%,2,0
357637,20131219,7,7,5,0:00:30,2.14,71.43%,2,0
357637,20131224,7,7,7,0:00:44,2.86,28.57%,0,5
357637,20131229,7,7,5,0:00:07,1,71.43%,2,0
357637,20131231,7,7,7,0:04:03,1.43,28.57%,5,0
357637,20140102,7,7,2,0:00:34,0.71,28.57%,5,0
357637,20140103,7,7,7,0:02:03,2.43,0.00%,7,0
357637,20140111,7,7,5,0:01:23,3.14,28.57%,5,0
357638,20131220,7,7,7,0:00:22,1.71,0.00%,2,0
357638,20131221,7,7,5,0:00:41,1.43,71.43%,2,0
357638,20131230,7,7,5,0:00:00,1,100.00%,0,0
357638,20140105,7,7,5,0:01:22,2.14,0.00%,2,2
357638,20140113,7,7,5,0:00:43,1.43,71.43%,2,0
357638,20140114,7,7,7,0:06:40,7.29,28.57%,5,0
357638,20140115,7,7,7,0:01:51,3.14,71.43%,0,0
357639,20131205,7,7,7,0:00:25,2.43,28.57%,2,2
357639,20131206,7,7,2,0:00:57,2.86,28.57%,2,2
357639,20131207,7,7,7,0:00:22,2.43,28.57%,2,0
357639,20131215,7,7,2,0:02:56,2.86,0.00%,2,2
357639,20131230,7,7,5,0:00:13,1,28.57%,2,0
357639,20140106,7,7,5,0:02:43,9.43,28.57%,2,0
357639,20140109,7,10,7,0:00:46,2.4,20.00%,5,0
357639,20140110,7,7,7,0:01:58,6,0.00%,2,0
357653,20140115,7,7,7,0:00:26,1,71.43%,2,0
357654,20131201,7,7,7,0:01:27,2.14,28.57%,2,0
357654,20131205,7,7,5,0:18:22,2.43,28.57%,5,2
357654,20131208,7,7,2,0:00:23,1.43,28.57%,5,0
357654,20140107,7,7,7,0:00:43,3.14,71.43%,0,0
357654,20140114,7,7,7,0:00:51,1.43,0.00%,5,0
357656,20131230,7,7,7,0:03:18,4.14,28.57%,5,0
357672,20131214,7,7,7,0:01:03,1.71,71.43%,0,2
357712,20131212,7,10,7,0:00:33,1,50.00%,2,0
357712,20131219,7,7,5,0:01:38,1.71,0.00%,2,0
357712,20140103,7,7,7,0:00:52,2.14,28.57%,2,0
357736,20131210,7,7,5,0:25:37,15,0.00%,2,2
357736,20131213,7,7,7,0:00:26,1.71,71.43%,0,0
357736,20131214,7,7,7,0:00:00,1,100.00%,0,0
357736,20131215,7,7,5,0:03:25,3.43,71.43%,0,0
357736,20131228,7,7,5,0:01:16,2.14,71.43%,0,0
357736,20140103,7,12,0,0:24:13,11.67,58.33%,5,2
357736,20140110,7,12,2,0:02:31,1.83,58.33%,0,0
357779,20131210,7,7,5,0:01:22,1.71,0.00%,5,2
357779,20131217,7,7,5,0:00:00,1,100.00%,0,0
357779,20131223,7,7,7,0:00:02,1,71.43%,2,0
357779,20131225,7,7,7,0:00:00,1,100.00%,0,0
357780,20131201,7,7,5,0:00:08,1,71.43%,2,0
357780,20131202,7,7,7,0:02:47,3.86,28.57%,2,0
357780,20131210,7,7,7,0:00:31,1.43,28.57%,2,0
357780,20131213,7,7,7,0:02:28,2.86,28.57%,5,0
357780,20131226,7,7,5,0:00:00,1,100.00%,0,0
357780,20131231,7,7,5,0:01:58,2.43,28.57%,2,0
357780,20140103,7,7,7,0:01:36,2.86,0.00%,2,0
357781,20131204,7,7,2,0:00:00,1,100.00%,0,0
357781,20131207,7,7,2,0:00:12,1,71.43%,2,0
357781,20131210,7,7,5,0:02:42,3.14,28.57%,2,5
357781,20131218,7,7,5,0:00:00,1,100.00%,0,0
357781,20131221,7,12,2,0:00:59,1.25,83.33%,2,0
357781,20131225,7,7,7,0:02:30,3.43,28.57%,2,0
357781,20131228,7,7,7,0:03:46,4.57,28.57%,2,0
357781,20140101,7,7,5,0:02:00,1.71,71.43%,0,0
357781,20140102,7,7,5,0:00:00,1,100.00%,0,0
357795,20131204,7,7,7,0:00:00,1,100.00%,0,0
357795,20131205,7,7,7,0:00:14,1.43,71.43%,0,2
357795,20131209,7,7,5,0:00:08,1.43,28.57%,2,0
357795,20131226,7,7,7,0:04:35,1.43,71.43%,0,0
357795,20140110,7,7,7,0:00:00,1,100.00%,0,0
357796,20131201,7,7,7,0:00:22,1.43,71.43%,0,0
357796,20131202,7,7,5,0:09:38,8.71,0.00%,2,0
357796,20131203,7,7,5,0:00:00,1,100.00%,0,0
357796,20131204,7,7,7,0:00:07,1.43,71.43%,0,0
357796,20131211,7,7,7,0:00:02,1,71.43%,0,0
357796,20131212,7,7,7,0:00:05,1,28.57%,5,0
357796,20131216,7,7,7,0:00:00,1,100.00%,0,0
357796,20131217,7,7,7,0:00:10,1.43,71.43%,0,0
357796,20140111,7,7,5,0:00:11,1.43,71.43%,0,0
357796,20140112,7,7,7,0:00:00,1,100.00%,0,0
357797,20131202,7,7,7,0:00:31,1.71,71.43%,0,0
357797,20131203,7,7,5,0:00:00,1,100.00%,0,0
357797,20131206,7,7,7,0:00:12,1.43,71.43%,0,0
357797,20131208,7,7,5,0:00:27,3.14,28.57%,2,0
357797,20131209,7,7,7,0:01:05,2.14,28.57%,2,2
357797,20131211,7,7,5,0:00:03,1,71.43%,2,0
357797,20131223,7,7,7,0:00:03,1,71.43%,2,0
357797,20140101,7,7,7,0:00:00,1,100.00%,0,0
357797,20140106,7,7,5,0:00:00,1,100.00%,0,0
357797,20140109,7,7,5,0:00:00,1,100.00%,0,0
357798,20131216,7,7,5,0:00:47,1.43,71.43%,2,0
357798,20131219,7,7,7,0:00:28,1,71.43%,2,0
357798,20131220,7,7,7,0:00:33,1.43,28.57%,2,2
357798,20131227,7,7,5,0:00:00,1,100.00%,0,0
357798,20140102,7,7,7,0:01:09,1.71,71.43%,0,2
357798,20140105,7,7,7,0:02:01,1,71.43%,2,0
357798,20140109,7,7,7,0:00:00,1,100.00%,0,0
357798,20140112,7,7,2,0:00:28,3.43,71.43%,0,2
357855,20131226,7,7,7,0:01:58,1.43,71.43%,0,0
358012,20131201,7,7,7,0:00:48,1,71.43%,2,0
358012,20131203,7,7,5,0:00:48,1.71,71.43%,2,0
358012,20131217,7,7,5,0:00:05,1.43,71.43%,0,0
358012,20131224,7,7,7,0:03:46,3.43,28.57%,2,0
